Random waveform, supplied seed
Total number of intervals = 85 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908)
Average QPS expected = 52162
Timestamp start: 1715285329760
Timestamp end: 1715286175263

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      366.6   183.1   160.7   207.3   221.3   338.1   403.6   442.5   471.3   505.7   545.9   607.5   763.2  1380.4  6954.4  66685.4    66723
read      375.9   202.5   160.7   211.5   226.8   347.0   421.2   462.6   488.9   515.9   545.6   590.3   738.3  1516.3  7865.9  31079.2    31016
read      374.8   180.8   148.8   209.2   223.9   348.9   416.0   456.8   486.4   518.9   555.3   610.7   759.0  1409.1  6698.1  47414.7    47394
read      355.5   186.3   148.8   209.2   223.6   330.5   387.8   420.6   445.2   475.2   515.3   578.2   727.5  1202.9  7524.0  95262.5    95335
read      352.8   367.1   173.5   234.5   257.8   329.6   352.7   366.2   374.6   388.4   402.1   432.1   618.2  6600.4 12765.4   5257.5     5252
read      362.9   193.3   160.7   206.8   220.7   335.1   399.0   436.0   464.7   498.6   539.4   596.5   746.9  1407.3  8246.8  33007.9    65908

Total QPS = 52074.0 (44002568 / 845.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 10868634790 bytes :   12.3 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,49.75%,100.00%

