Random waveform, supplied seed
Total number of intervals = 212 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239)
Average QPS expected = 50537
Timestamp start: 1715282921165
Timestamp end: 1715283766723

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      430.8   674.9   160.7   214.6   229.3   358.4   442.3   490.5   522.4   557.8   605.5   691.2  1358.9  8412.3 31615.2  31128.0    31016
read      401.3   309.1   160.7   211.8   225.9   351.6   424.9   470.3   505.3   545.5   596.2   686.2  1272.6  3238.2 10941.3  47413.2    47394
read      443.7   439.1   160.7   222.5   240.6   377.1   450.7   497.4   534.6   583.5   658.9   802.7  1637.6  4943.8 16063.4  95223.5    95335
read      561.5  2055.4   173.5   230.9   257.6   347.7   384.1   404.2   422.5   443.6   475.6   573.6  5778.7 36518.3 48918.1   5284.5     5252
read      440.7   509.0   160.7   215.7   230.1   359.8   436.1   486.3   525.1   574.4   647.1   822.2  1833.0  5665.4 24960.1  65867.5    65908
read      436.4   386.6   160.7   220.1   234.9   387.2   458.2   495.6   523.9   561.9   626.8   753.0  1465.7  5024.9  7790.3  16839.5    16889
read      401.2   272.1   160.7   211.3   225.4   348.0   423.6   470.5   505.3   545.5   595.6   689.6  1351.3  3540.9  7454.6  42865.8    42912
read      486.1   613.2   160.7   234.1   258.4   415.2   496.2   548.3   590.8   643.1   716.7   833.0  1482.5  8536.2 28466.0  99676.5    99898
read      402.8   357.9   160.7   215.1   228.9   353.7   438.2   482.3   511.3   542.4   583.2   660.9  1176.6  3729.1 10401.9  26592.0    26385
read      397.2   413.7   160.7   214.9   228.2   353.4   434.6   473.0   498.1   525.8   558.9   623.5  1045.9  4377.0 15776.1  22625.0    22616
read      409.8   381.5   160.7   211.7   225.8   356.9   431.0   477.7   511.6   551.4   606.7   699.7  1304.7  4004.9 10993.1  50431.8    50605
read      441.7   560.1   160.7   220.2   237.0   371.6   442.7   488.7   525.0   571.1   634.6   751.8  1597.1  7426.6 28393.9  90291.0    90283
read      403.3   398.8   160.7   214.7   228.6   352.2   435.6   479.3   507.5   538.9   579.7   655.5  1181.7  4229.4 10106.2  26449.5    26273
read      412.8   452.0   160.7   214.2   228.4   358.6   432.8   479.3   513.7   553.4   608.3   695.1  1363.1  4030.8 17446.1  48466.2    48521
read      413.7   446.1   160.7   216.8   231.5   354.2   433.6   482.9   516.5   551.6   595.6   677.7  1272.6  5533.2 12330.5  34029.5    34058
read      415.3   424.9   160.7   214.9   229.8   350.4   421.1   464.7   499.0   541.6   600.1   720.0  1658.6  4137.7 18437.5  75737.5    75648
read      407.3   475.1   160.7   219.4   233.3   368.2   441.3   475.7   498.6   524.9   556.8   617.9  1117.9  6598.0 27333.6  19499.8    19482
read      489.6   822.2   173.5   220.5   236.7   395.4   465.5   505.9   541.0   592.7   681.1   824.5  2530.0  9484.3 35588.4  15032.8    15054
read      414.4   436.2   160.7   211.9   226.6   350.4   421.2   465.0   498.6   540.8   599.6   711.0  1643.4  4727.9 15428.8  75661.5    75754
read      630.3  2302.3   173.5   230.7   257.3   350.9   386.8   406.3   423.9   444.7   477.4   580.2  9346.5 32191.4 40317.5   5192.2     5187
read      513.0   960.2   160.7   218.3   234.0   404.8   488.3   539.8   583.4   641.2   716.5   839.6  2359.4 12624.5 32230.1  17631.5    17656
read      861.7   748.3   173.5   287.4   327.9   560.8   785.6  1324.0  1533.1  1675.8  1693.5  1796.4  2880.8  8474.4 18165.8  96268.8    96343
read      430.6   663.9   160.7   216.1   231.9   361.8   435.1   482.6   517.0   557.6   615.8   728.6  1270.0  8576.7 30637.7  36533.8    36665
read      414.2   423.5   160.7   213.1   228.6   353.8   423.2   465.4   498.9   540.8   599.5   716.0  1515.5  5040.1 12533.5  84995.8    85269
read      401.1   255.6   160.7   215.5   230.1   359.9   441.2   486.9   517.7   549.8   592.0   666.7   964.7  3131.1  9722.6  31466.8    31525
read      400.4   273.9   160.7   210.3   224.4   347.2   422.2   468.8   504.2   546.9   604.9   713.7  1325.7  2522.4  7955.3  61649.0    61798
read      487.3   922.8   173.5   219.0   235.0   382.1   443.5   483.9   517.9   564.5   630.7   760.8  3256.5 10521.8 38504.1  12193.5    12253
read      393.9   285.1   160.7   212.0   225.9   347.7   432.3   473.9   501.4   532.0   571.5   645.3  1168.4  3130.7  7951.7  25609.8    25710
read      391.9   328.2   160.7   209.9   224.0   338.0   403.8   445.5   477.4   517.5   573.2   677.5  1473.2  3095.8 10280.0  79588.5    79937
read      699.1  2438.5   173.5   221.9   241.0   366.0   418.1   448.6   469.7   496.7   533.9   640.9 10521.2 36842.3 47907.5   7267.0     7271
read      459.8   644.4   160.7   215.2   231.2   366.0   442.0   490.0   527.2   576.4   656.0   930.7  1923.6  6330.9 18190.0  85602.5    85861
read      407.2   415.8   160.7   215.1   230.6   354.5   420.2   460.8   492.4   531.8   586.6   688.3  1453.0  3933.3 14490.5  91731.2    91467
read      394.2   299.7   160.7   210.3   224.7   342.7   412.2   455.5   488.6   528.4   583.3   681.4  1362.4  3067.1  8815.5  72231.0    72217
read      384.1   208.6   160.7   209.6   223.8   340.7   423.0   469.5   500.8   533.9   574.8   641.6  1046.0  1819.4  6869.6  31048.5    31080
