Random waveform, supplied seed
Total number of intervals = 167 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813)
Average QPS expected = 49518
Timestamp start: 1715005721918
Timestamp end: 1715006557515

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      498.8   804.1   148.8   208.4   224.0   396.7   499.7   555.6   595.1   650.6   743.0   916.6  2293.5  8862.8 32354.4  19973.2    19948
read      397.9   275.2   148.8   201.9   215.6   333.3   417.1   476.8   524.9   578.6   633.1   716.8  1275.5  3545.3  7510.5  44276.6    44213
read      510.2   919.8   148.8   208.7   224.9   401.2   503.8   566.6   613.9   670.9   738.7   861.5  2317.4 10897.3 32062.2  19343.6    19454
read      539.6  1481.1   160.7   223.3   243.7   374.6   431.3   461.2   483.3   509.3   549.3   651.0  4715.2 30731.8 38794.8   7171.2     7190
read      385.4   255.7   148.8   200.3   213.7   325.9   403.0   462.3   509.3   566.2   621.2   689.0  1183.0  2443.7  6907.1  47597.8    47657
read      383.0   377.8   148.8   197.4   210.9   319.5   400.5   463.8   512.1   566.0   618.1   679.1   995.7  3446.6 10626.8  44531.2    44399
read      476.1   990.8   173.5   226.6   248.3   361.8   408.6   436.7   460.3   489.0   532.5   649.9  3249.4 13379.8 32277.2   6461.2     6481
read      422.7   661.7   160.7   231.8   256.8   365.4   408.0   432.6   451.1   470.8   502.8   562.3  1798.4  8132.3 30771.4   5820.6     5807
read      590.2   639.6   148.8   218.0   239.1   398.1   468.7   535.6   615.3   928.5  1528.5  1727.7  2596.3  4997.7 19069.2  82793.6    83137
read      435.1   500.8   160.7   218.4   234.5   383.0   450.1   486.4   512.1   544.9   582.9   640.7  1641.0  5908.8 24034.2   9598.8     9580
read      404.2   370.4   148.8   200.6   214.0   331.0   427.6   496.0   544.4   593.5   644.5   736.4  1228.4  3347.8 14195.7  37348.0    37385
read      421.0   324.7   148.8   201.4   215.0   337.9   458.8   531.9   578.6   625.0   683.4   845.8  1264.9  2963.5 10301.1  33882.6    33706
read      418.9   314.3   148.8   201.0   214.9   335.6   449.9   523.4   573.4   623.0   683.0   848.0  1270.7  2545.1 11615.2  35105.2    35204
read      379.3   267.3   148.8   199.9   213.1   321.5   395.5   453.2   502.5   562.2   620.3   683.8  1015.5  2717.9  7408.5  50457.6    50438
read      376.6   219.6   148.8   199.7   213.0   322.9   398.1   455.9   503.2   560.4   616.4   678.3   897.7  2252.8  6614.5  49031.8    48878
read      384.4   227.7   148.8   199.9   213.1   326.5   410.8   476.3   525.9   579.8   630.5   689.4   960.3  1998.7  7910.4  42624.0    42682
read      456.0   540.1   160.7   203.8   218.5   364.7   487.8   552.7   595.0   641.2   721.0   884.5  1602.6  5315.0 26727.6  27360.0    27416
read      395.8   301.9   148.8   205.2   219.6   331.8   402.5   453.9   496.6   551.9   620.5   717.1  1455.1  2983.1  7658.6  64347.4    64424
read      373.5   226.4   148.8   203.3   216.7   324.4   392.2   437.9   477.6   530.8   595.9   670.6   968.8  2430.6  5531.2  64280.2    64364
read      419.2   801.5   160.7   229.5   254.0   355.7   397.6   421.4   437.2   459.1   486.9   536.7  1712.5  9252.7 35769.1   5542.4     5481
read      465.4   569.8   148.8   203.6   218.3   370.0   492.5   557.1   599.3   650.6   737.4   912.7  1783.1  6042.0 31053.7  26207.8    26227
read      444.1   485.5   148.8   203.0   217.1   357.4   480.8   543.5   585.3   632.0   705.2   858.0  1309.5  5447.5 25163.9  26684.8    26586
read      380.2   249.9   148.8   206.4   221.2   334.3   399.2   440.5   472.9   515.3   574.6   664.8  1073.0  2652.0  5980.9  86233.0    86286
read      469.0   515.9   160.7   211.0   227.2   384.1   503.3   564.8   605.7   654.7   740.7   963.8  1436.5  5755.6 30267.8  24351.0    24452
read      390.3   202.2   148.8   203.5   218.3   342.5   460.7   512.8   544.9   576.5   610.2   651.3   744.9  1580.0  7951.1  26863.2    26832
read      387.5   220.9   148.8   202.6   216.5   336.8   450.5   508.5   543.0   577.6   613.7   658.4   748.1  1503.7  8432.3  29896.2    29795
read      380.6   225.0   148.8   203.5   217.3   329.8   413.7   477.6   526.1   576.1   624.1   677.7   782.5  1343.1  7784.2  46243.2    46224
read      367.5   222.4   148.8   208.2   223.0   330.0   394.6   434.8   466.9   505.9   559.3   636.9   786.6  1708.0  8741.0  84454.0    84587
read      373.1   194.7   148.8   205.4   220.0   330.2   402.4   453.1   493.2   543.1   600.8   666.7   790.3  1203.9  4498.9  63379.0    63389
read      379.9   203.4   148.8   203.3   217.6   330.3   413.9   476.5   523.6   574.8   623.9   678.0   782.7  1239.3  7720.9  47099.0    46953
read      362.5   169.3   148.8   208.3   223.2   330.8   392.8   430.7   460.2   496.4   544.7   618.9   764.1  1259.5  4068.4  90387.8    90536
read      394.7   264.5   160.7   220.0   235.7   386.4   447.1   473.2   490.1   507.1   533.1   571.6   666.7  4024.5 10008.5  12575.2    12508
read      382.2   198.0   148.8   202.7   216.7   329.3   426.7   492.3   535.6   578.9   621.1   672.6   781.6  1421.0  7603.0  38450.0    38491
read      398.2   201.1   149.2   210.4   226.7   396.0   452.6   517.2   546.8   598.9   632.4   698.2   796.3  1523.6  8951.7  95014.2    97806
read      375.1   204.7   148.8   201.2   210.3   305.4   412.5   469.1   514.1   554.2   602.7   654.9   775.9  1401.8  7546.4  40057.0    11813

Total QPS = 49505.2 (41336840 / 835.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 10210199727 bytes :   11.7 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,49.50%,100.00%

